gene_id	consensus_classification	label	source_count	sources	label_source	teacher_meta_probability	experimental_has_conflict	split	training_component
AT4G18470	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3396559598998186	no		strict2601_common6751_matched_additions
AT4G18710	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0539784269965626	no		strict2601_common6751_matched_additions
AT4G18980	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0869672094868063	no		strict2601_common6751_matched_additions
AT4G19020	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1561759489008078	no		strict2601_common6751_matched_additions
AT4G19660	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2027950368545812	no		strict2601_common6751_matched_additions
AT4G19690	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2100023945837898	no		strict2601_common6751_matched_additions
AT4G20380	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1950510390243266	no		strict2601_common6751_matched_additions
AT4G20400	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0678408540714943	no		strict2601_common6751_matched_additions
AT4G20780	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3136560499895445	no		strict2601_common6751_matched_additions
AT4G21060	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2508756920909993	no		strict2601_common6751_matched_additions
AT4G21270	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2229304432964083	no		strict2601_common6751_matched_additions
AT4G21670	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0955850194829943	no		strict2601_common6751_matched_additions
AT4G21860	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3595358007368182	no		strict2601_common6751_matched_additions
AT4G21980	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1110246172068109	no		strict2601_common6751_matched_additions
AT4G22140	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1920880142726818	no		strict2601_common6751_matched_additions
AT4G22240	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2697798137566017	no		strict2601_common6751_matched_additions
AT4G23450	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0925704875299131	no		strict2601_common6751_matched_additions
AT4G23700	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1770803708805992	no		strict2601_common6751_matched_additions
AT4G23920	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1130146292780162	no		strict2601_common6751_matched_additions
AT4G24020	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0672081783002147	no		strict2601_common6751_matched_additions
AT4G24230	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.140846268537302	no		strict2601_common6751_matched_additions
AT4G24460	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0616288982015133	no		strict2601_common6751_matched_additions
AT4G24860	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2743117439712157	no		strict2601_common6751_matched_additions
AT4G24960	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1075298671190373	no		strict2601_common6751_matched_additions
AT4G25230	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2926310046209212	no		strict2601_common6751_matched_additions
AT4G25530	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0406253741588718	no		strict2601_common6751_matched_additions
AT4G25560	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0318330692351562	no		strict2601_common6751_matched_additions
AT4G25660	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2773065346866706	no		strict2601_common6751_matched_additions
AT4G26090	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1689917762032137	no		strict2601_common6751_matched_additions
AT4G26200	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0860615749872601	no		strict2601_common6751_matched_additions
AT4G27030	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2238733265782158	no		strict2601_common6751_matched_additions
AT4G27330	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1649308673553676	no		strict2601_common6751_matched_additions
AT4G27440	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3277616738783784	no		strict2601_common6751_matched_additions
AT4G27780	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2208633320632511	no		strict2601_common6751_matched_additions
AT4G28190	nonessential	0	1	TAIR_Locus_Germplasm_Phenotype_20130122	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1003288994800789	no		strict2601_common6751_matched_additions
AT4G28320	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1485818860219723	no		strict2601_common6751_matched_additions
AT4G30120	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1578654392679801	no		strict2601_common6751_matched_additions
AT4G30610	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0955332188195857	no		strict2601_common6751_matched_additions
AT4G30980	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0409101354745645	no		strict2601_common6751_matched_additions
AT4G31870	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2437897171287501	no		strict2601_common6751_matched_additions
AT4G31960	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2599027861064613	no		strict2601_common6751_matched_additions
AT4G31970	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.03366127898747	no		strict2601_common6751_matched_additions
AT4G31990	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3809871314717034	no		strict2601_common6751_matched_additions
AT4G32340	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1988538206766421	no		strict2601_common6751_matched_additions
AT4G32650	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2627400446784228	no		strict2601_common6751_matched_additions
AT4G32880	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3937073117658928	no		strict2601_common6751_matched_additions
AT4G33330	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2217936163646476	no		strict2601_common6751_matched_additions
AT4G33790	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.253030496784177	no		strict2601_common6751_matched_additions
AT4G34000	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0495572424423927	no		strict2601_common6751_matched_additions
AT4G34131	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1936221391912016	no		strict2601_common6751_matched_additions
AT4G34190	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2620790402142309	no		strict2601_common6751_matched_additions
AT4G34230	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3822484721992408	no		strict2601_common6751_matched_additions
AT4G34265	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3682375972823518	no		strict2601_common6751_matched_additions
AT4G34390	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0446378914764956	no		strict2601_common6751_matched_additions
AT4G34440	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1883710420502384	no		strict2601_common6751_matched_additions
AT4G34520	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3571137347696452	no		strict2601_common6751_matched_additions
AT4G34710	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0622078140344692	no		strict2601_common6751_matched_additions
AT4G34840	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3831412261723396	no		strict2601_common6751_matched_additions
AT4G34850	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2013742712100115	no		strict2601_common6751_matched_additions
AT4G34990	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0337319684697144	no		strict2601_common6751_matched_additions
AT4G35450	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2674305623236622	no		strict2601_common6751_matched_additions
AT4G35900	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1639840190915795	no		strict2601_common6751_matched_additions
AT4G36280	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1028453146419138	no		strict2601_common6751_matched_additions
AT4G36290	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1574062038027516	no		strict2601_common6751_matched_additions
AT4G36830	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2708604643083716	no		strict2601_common6751_matched_additions
AT4G36870	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.08843490733641	no		strict2601_common6751_matched_additions
AT4G36880	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0819347233519423	no		strict2601_common6751_matched_additions
AT4G36990	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.0526640617408309	no		strict2601_common6751_matched_additions
AT4G37050	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1632570879539772	no		strict2601_common6751_matched_additions
AT4G37070	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1895683861256852	no		strict2601_common6751_matched_additions
AT4G37540	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.180103366432681	no		strict2601_common6751_matched_additions
AT4G37590	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3462878409933415	no		strict2601_common6751_matched_additions
AT4G37770	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.061376248458942	no		strict2601_common6751_matched_additions
AT4G38510	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.3988325201901284	no		strict2601_common6751_matched_additions
AT4G38620	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1162301714705751	no		strict2601_common6751_matched_additions
AT4G38800	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.2914262454754648	no		strict2601_common6751_matched_additions
AT4G39030	nonessential	0	1	literature_classification	experiment_teacher_concordant_0.60_0.40_no_source_conflict	0.1014400649568284	no		strict2601_common6751_matched_additions
